rating,title,text,recommend,name,fit,itemId,helpful,notHelpful,flag,createdAt
2,perspiciatis et qui,Reprehenderit quo quod iure tempore. Ut est sit rerum asperiores perferendis et quam. Sed incidunt quo nulla velit consequatur sit occaecati qui numquam. Excepturi iusto adipisci sit architecto modi voluptatem eum ipsa soluta.,true,Beryl,0,14,34,47,false,Fri Oct 30 2015 18:43:55 GMT-0700 (PDT)
1,est ea placeat,Sit quia quia iure provident et. Voluptatem non nemo sunt sed. Aliquid assumenda sint dolores.,false,Jonatan,4,14,14,33,false,Thu Oct 12 2017 12:21:20 GMT-0700 (PDT)
4,quae autem dolor,Ipsum pariatur ipsum expedita ab at. Rem iusto consequatur repellendus. Voluptatem eveniet reprehenderit explicabo praesentium sit incidunt soluta doloremque fugit. In corrupti dolores dolorem delectus ut a occaecati maxime.,false,Kenyatta,3,14,6,37,false,Sun Mar 22 2015 12:49:24 GMT-0700 (PDT)
1,dolor omnis aut,Perferendis deserunt et dignissimos quibusdam. Modi qui non voluptatem harum et recusandae porro nemo consequuntur. Molestias sed saepe ex et in. Sed sapiente quas molestiae ea iste debitis. Libero eos ut sed aut veritatis iusto. Et voluptatem facilis itaque nobis.,false,Madisen,2,14,50,30,false,Wed Jul 08 2015 12:29:00 GMT-0700 (PDT)
5,voluptatibus id minima,Autem autem neque amet blanditiis. Ea neque ut qui hic tempora qui nemo. Et quis reiciendis ipsa. Sed non et. In voluptate omnis earum aspernatur nihil sit.,false,Abigayle,1,15,19,18,false,Fri Apr 06 2018 17:42:28 GMT-0700 (PDT)
2,rerum ullam consequatur,Et et voluptas amet quasi quia ut. Qui voluptatem maxime culpa voluptatem quia nihil ab optio voluptas. Et voluptas modi impedit. Non corrupti deleniti assumenda amet. Quisquam a incidunt amet consequuntur natus velit laboriosam. Veritatis possimus aut commodi voluptatem suscipit dolorem delectus eos aut.,true,Flavio,2,15,11,11,false,Wed Aug 30 2017 00:30:12 GMT-0700 (PDT)
2,sunt iste officia,Harum optio quidem. Fugit est similique recusandae sint eum. Et saepe excepturi dolores dignissimos debitis aut. Sunt ratione quaerat. Rerum cum qui cumque corporis esse eveniet. Voluptatum id facilis enim accusantium.,true,Marlene,0,15,44,2,false,Sat Feb 24 2018 10:13:42 GMT-0800 (PST)
3,qui quia minima,Temporibus aperiam eius dolorem fugit dignissimos repudiandae voluptate a. Necessitatibus illum et sunt voluptatem animi dolor. Ipsa voluptas incidunt molestias quis repellat earum pariatur. Eius aut vel beatae tempore quo iste ducimus officia et. Enim non odio quod. Sit qui quas officia voluptas asperiores sit.,false,Darryl,4,15,22,31,false,Tue Oct 27 2015 15:58:52 GMT-0700 (PDT)
3,recusandae doloribus nam,Officiis et laboriosam quibusdam. Et quia atque ipsa qui. Maxime at consequuntur ut sunt deleniti doloribus tenetur. Quam deleniti sed eum id et. Modi quia unde et necessitatibus in porro aut.,false,Mercedes,5,15,16,12,false,Sun Sep 25 2016 10:46:15 GMT-0700 (PDT)
4,maiores minima non,Harum omnis doloribus nesciunt harum neque. Nesciunt cumque doloremque repellendus mollitia voluptatum nihil fuga earum. Impedit hic rerum. Quam aliquid earum eaque qui dicta omnis sed tempora.,true,Zoey,0,15,31,49,false,Sat Nov 21 2015 21:02:54 GMT-0800 (PST)
3,illum beatae autem,Ipsum officia deleniti dolorum optio est voluptate exercitationem. Nesciunt debitis nemo. Exercitationem dolores libero rerum nam placeat totam voluptate optio. Est et et quae libero est molestiae. Sunt dolor nam. Accusamus quis ullam maiores corrupti consequatur vel rem.,true,Shanelle,4,15,38,41,false,Sat Apr 01 2017 23:45:18 GMT-0700 (PDT)
5,quo quia exercitationem,Qui possimus rerum voluptatem similique officiis iusto quod architecto beatae. Rerum quae temporibus sit maxime alias cumque. Similique eius hic assumenda voluptate iste est saepe.,false,Eve,1,15,22,35,false,Fri May 13 2016 06:15:31 GMT-0700 (PDT)
5,labore natus et,Similique aperiam eum et aut sint ipsum molestiae aut architecto. Asperiores necessitatibus eaque perferendis ipsa et quod. Quis inventore necessitatibus eum ea soluta dolor corrupti in aut. Eum tempora nostrum quam laudantium rerum vero hic suscipit nostrum. Et consequatur non reiciendis sit. Eius voluptas pariatur nesciunt velit voluptate aut non.,true,Crystel,5,15,35,5,false,Wed Jan 24 2018 23:45:46 GMT-0800 (PST)
3,aut quibusdam pariatur,Et qui natus totam a placeat praesentium quod. Cumque repellendus id adipisci labore eaque et voluptates. Laboriosam voluptas dignissimos. Veniam cum sit quidem possimus sed. Ut enim aut esse non porro. Aut iste minima consectetur.,false,Tanner,1,16,38,11,false,Fri Oct 20 2017 06:42:33 GMT-0700 (PDT)
4,tempore quisquam voluptate,Numquam autem aliquam asperiores excepturi voluptas delectus ut dolorum. Qui beatae voluptas enim quam cum deserunt eum ab et. Placeat rem voluptates voluptate vel. Nihil nesciunt rerum ut totam ut quis delectus odit. Rem similique atque.,true,Eloy,1,16,20,1,false,Sun Apr 26 2015 18:43:26 GMT-0700 (PDT)
5,molestias eveniet nobis,Quibusdam commodi cupiditate iste suscipit. Dolores nam accusamus neque est magnam occaecati ut laboriosam. Velit est dolores.,false,Concepcion,0,16,29,5,false,Tue Apr 03 2018 21:52:04 GMT-0700 (PDT)
2,sit dolores recusandae,Numquam rem qui molestiae ut harum sunt dolorem vel eligendi. Delectus delectus sit. Vero ea cumque.,true,Olen,1,16,27,9,false,Thu Oct 04 2018 19:17:46 GMT-0700 (PDT)
4,sed reiciendis quia,Sapiente nisi autem consequuntur. Sed atque hic ex sed possimus. Molestiae delectus sed. Ab hic omnis dolores nihil. Quae voluptatum exercitationem ut asperiores magnam rerum autem explicabo. Quis a rerum ex ut qui.,true,Annetta,0,16,2,9,false,Sat Apr 01 2017 22:26:45 GMT-0700 (PDT)
3,sit aut praesentium,Dignissimos quaerat nobis iure eveniet voluptate et voluptatem animi. Molestiae iure consequuntur vel et distinctio sunt. Eius officiis et ut suscipit laudantium et velit.,false,Tyra,5,16,42,34,false,Thu Jul 09 2015 16:36:30 GMT-0700 (PDT)
2,reprehenderit provident laboriosam,Aut totam suscipit animi consequatur deleniti ullam asperiores eum. Provident iste blanditiis quia et qui voluptas suscipit similique. Consequatur repellat explicabo totam sit ab consequatur tempore.,true,Dave,4,16,27,16,false,Tue Aug 23 2016 17:32:34 GMT-0700 (PDT)
1,et cupiditate quo,Laboriosam vitae eaque veniam mollitia facere sit. Et velit libero dolor sint. Provident et quidem.,true,Dillon,5,16,6,3,false,Thu Jun 29 2017 08:15:28 GMT-0700 (PDT)
4,sint ut quia,Molestias accusamus quod incidunt. Aut aut id et sed. Dolorum quod quia fugit voluptas est placeat non. Deleniti rerum consequatur voluptas culpa quidem quisquam voluptatem. Facere voluptas excepturi voluptate consectetur ea mollitia. Et nostrum quis occaecati qui aspernatur dolorem.,true,Hobart,3,16,7,42,false,Sat Jun 13 2015 02:17:32 GMT-0700 (PDT)
4,et sunt ut,Quos voluptatem quia est voluptas explicabo. Sequi accusantium non maiores excepturi facere nostrum. Voluptates eius odio dicta fugiat aspernatur animi ratione est iusto.,false,Lew,4,17,27,34,false,Wed Jul 15 2015 02:44:31 GMT-0700 (PDT)
4,nisi doloribus adipisci,At ex sit iure ea quia impedit voluptates quo. Asperiores enim laboriosam aut reiciendis quo soluta totam explicabo et. Illo et quis neque autem repellat nulla facilis. Ea reiciendis sed consequatur consequuntur tenetur dolorem recusandae minus animi.,true,Mike,4,17,36,49,false,Thu Nov 09 2017 07:50:48 GMT-0800 (PST)
2,nemo assumenda necessitatibus,Reprehenderit modi voluptates nobis delectus praesentium. Sed aliquam atque alias et fugiat nam quaerat. Id eos quo itaque ipsa laudantium numquam.,false,Melany,4,17,44,2,false,Sat Jun 13 2015 06:14:45 GMT-0700 (PDT)
2,ipsam vitae explicabo,Aut aliquam deserunt deserunt. Quas quia natus facilis. Qui facere aperiam minus totam.,true,Stacy,3,17,42,12,false,Fri Apr 10 2015 21:47:10 GMT-0700 (PDT)
2,in consequatur omnis,Veniam earum nihil. In ipsam quidem omnis dolor suscipit. Sint eum soluta est illo. Beatae voluptates incidunt et veritatis libero quasi quia. Dolor facere laborum molestiae sit impedit suscipit necessitatibus. Accusantium repudiandae corporis cupiditate consequatur cupiditate sed modi.,false,Esmeralda,4,17,12,28,false,Sun May 03 2015 03:44:36 GMT-0700 (PDT)
4,aut aut accusamus,Occaecati sapiente doloribus alias voluptatem eligendi facere. Veniam et libero. Et aut consequatur modi sunt sapiente modi omnis fugit. Libero laudantium maxime culpa aperiam laudantium corrupti. Quia distinctio est est sint accusantium expedita asperiores aut optio.,false,Josue,4,17,35,1,false,Sun Jan 27 2019 21:20:45 GMT-0800 (PST)
4,qui quia nemo,Culpa dignissimos minima. Consequuntur aperiam consequuntur. Quasi culpa itaque dolorum voluptatem. Sit nulla quasi sit quaerat eaque aut cum soluta.,false,Rebeka,1,17,22,12,false,Wed Sep 28 2016 05:05:03 GMT-0700 (PDT)
4,repudiandae explicabo delectus,Quidem temporibus ut repellendus doloribus dolorum voluptatem. Sint et est blanditiis dicta dolore id quod. Eos rerum omnis sed consequatur maiores rerum. Expedita numquam magnam architecto qui tempore quae quidem totam. Ad et possimus sit ex.,false,Dariana,5,17,14,29,false,Mon Sep 07 2015 08:34:14 GMT-0700 (PDT)
1,ut rem incidunt,Asperiores ad consequatur nesciunt alias aut et quia assumenda doloremque. Pariatur molestiae quia inventore eum natus tenetur est. Odit aut et ut.,true,Victoria,4,18,12,22,false,Sat Jan 23 2016 10:04:13 GMT-0800 (PST)
2,quia qui quia,Possimus numquam voluptatem. Quasi nisi eligendi. Quaerat aut aut eum. Dignissimos aut tempora consectetur molestias beatae.,false,Remington,1,18,17,8,false,Sun Apr 08 2018 08:48:01 GMT-0700 (PDT)
5,et voluptas minima,Cupiditate architecto consequatur fugit voluptatum sint sed facere molestias. Ea non molestias quibusdam natus esse vel non. Et et quia laboriosam.,true,Marian,1,18,18,15,false,Sat Feb 13 2016 18:26:24 GMT-0800 (PST)
4,voluptatibus debitis aut,Doloremque necessitatibus quis veritatis occaecati. Quia in molestiae. Eum voluptatem ut voluptates repudiandae incidunt rerum a. Culpa non explicabo.,false,Ramiro,5,18,29,26,false,Thu Apr 20 2017 10:53:27 GMT-0700 (PDT)
3,inventore quas quis,Eum dolorem consequatur ut. Similique quidem cupiditate sapiente hic corporis. Illo ratione amet.,false,Vivianne,3,18,34,11,false,Mon Mar 14 2016 19:18:00 GMT-0700 (PDT)
1,qui ab ut,Vitae nesciunt excepturi id et asperiores voluptas quia. Nesciunt quidem officia doloribus. Sit et nemo voluptatem distinctio perspiciatis assumenda commodi.,false,Aida,4,18,39,38,false,Tue Oct 09 2018 18:01:16 GMT-0700 (PDT)
1,consequatur tempora architecto,Ipsam accusamus animi. Dolores amet est. Saepe reiciendis quae. Cumque excepturi quisquam sed ut nam exercitationem enim quasi accusantium. Eaque quos eos. Vero qui aliquid sed et quod quam.,false,Van,4,18,18,49,false,Sat Oct 13 2018 21:00:47 GMT-0700 (PDT)
4,distinctio consequuntur voluptas,Ullam aliquid officiis omnis porro nemo. Quos tenetur et mollitia eum minima unde esse voluptas. Dolores impedit nesciunt omnis sapiente veniam et non labore error.,true,Polly,3,18,9,35,false,Sat Dec 24 2016 02:48:12 GMT-0800 (PST)
3,incidunt voluptatem quae,Laboriosam doloremque sint deserunt ipsum fugiat voluptas dolor voluptate. Voluptas est cupiditate reiciendis blanditiis modi dolore. Ut consequatur asperiores qui non quia.,false,Bartholome,3,18,24,23,false,Fri Sep 14 2018 09:39:13 GMT-0700 (PDT)
5,doloribus et tempore,Doloremque amet cum. Rem est autem quisquam aperiam suscipit vel sit dolor perspiciatis. Dolores rerum expedita.,false,Christina,1,18,11,7,false,Fri May 26 2017 20:50:19 GMT-0700 (PDT)
4,veritatis soluta quibusdam,Architecto voluptate tenetur vero corrupti incidunt dolorem autem iure unde. Libero et veritatis pariatur et reprehenderit quia iusto. Quo maxime maiores dolore dolores exercitationem quaerat consequatur nulla. Et odio molestiae. Et sint ut vitae.,false,Danyka,0,18,0,18,false,Wed Sep 19 2018 04:31:41 GMT-0700 (PDT)
4,tempora voluptatem dolores,Vel iste consequatur facere. Asperiores est fuga dolorem aliquid autem quos sequi laboriosam consequuntur. Laborum voluptatem ipsum veritatis autem necessitatibus nesciunt non. Et praesentium facere vel molestiae ut minus est optio. Qui maiores quas aspernatur iusto animi doloremque labore.,true,Griffin,5,18,17,19,false,Tue Aug 01 2017 07:42:42 GMT-0700 (PDT)
4,rem ut debitis,Possimus dolor animi deleniti veniam. Est nulla id expedita quo praesentium occaecati. Ex delectus dignissimos et aliquam. Dolorem libero et impedit eum odio repudiandae. Ut voluptatem ipsam maxime doloribus enim quia occaecati et. Iure cupiditate eligendi rerum odit dolores exercitationem sed.,true,Jarret,1,18,9,26,false,Fri Dec 07 2018 07:42:39 GMT-0800 (PST)
3,sit in laborum,Quia nulla ab quaerat vero culpa eum sit perferendis consequuntur. Et sed suscipit quisquam dignissimos perferendis dolorem molestiae iusto eligendi. Expedita fugiat possimus qui.,true,Tracy,1,18,33,38,false,Fri Oct 19 2018 11:55:25 GMT-0700 (PDT)
4,veniam voluptate ea,Pariatur corrupti sed voluptate aut sunt quae labore nisi. Facere excepturi quo esse odio. Nisi ea aut fugit rerum et sequi nostrum eaque. Dicta dicta voluptatibus facilis doloribus in sed. Accusamus aspernatur voluptas ab et. Magnam ad saepe fuga temporibus aut.,true,Zakary,3,18,29,49,false,Fri Dec 30 2016 12:15:48 GMT-0800 (PST)
5,rerum ipsa voluptas,Adipisci quae quaerat quia maxime occaecati ut qui quia. Quam eius quis esse ut sed facere tempore earum labore. Praesentium adipisci officiis unde dolor tempora. Cupiditate necessitatibus tempora porro non debitis. Molestiae fugiat quas facilis reiciendis et neque distinctio.,true,Ryleigh,0,19,27,46,false,Tue Jul 25 2017 18:10:42 GMT-0700 (PDT)
1,magnam eligendi sed,Ea aut veniam incidunt dolore. Ducimus id consectetur amet ea qui repellendus consectetur repellat. Ut adipisci vero dolorem.,true,Dante,4,19,9,38,false,Fri May 04 2018 05:26:15 GMT-0700 (PDT)
3,quasi consectetur incidunt,Aut doloremque neque in ipsa nihil eos. Et ipsum omnis magnam repudiandae fuga libero harum quam fugit. Quia a ex voluptatem modi fugiat corrupti sint ut. Veritatis totam veniam magnam aliquid enim non. Optio iusto perferendis iste et repudiandae accusamus blanditiis illum. Repellat vel accusantium ab.,false,Emily,1,19,34,19,false,Mon Dec 25 2017 02:45:25 GMT-0800 (PST)
5,accusamus impedit voluptatibus,Voluptatibus illo illo quia. Omnis eaque placeat et. Tenetur ipsam consequatur.,false,Maurine,1,19,22,15,false,Wed Apr 18 2018 11:17:59 GMT-0700 (PDT)
5,eos in perspiciatis,Perferendis eius eos molestiae illo voluptatem sed. Repudiandae explicabo et magni necessitatibus quidem. Adipisci quidem ut nemo. Sit et voluptate culpa rerum ratione. Quas cum laudantium est.,true,Ivah,5,19,21,38,false,Thu May 05 2016 23:37:13 GMT-0700 (PDT)
2,consequuntur occaecati fugit,Neque id quod ducimus sed expedita ut culpa sapiente. Eos laboriosam officiis tenetur consequatur ipsum. Iure blanditiis adipisci.,false,Katelin,3,19,35,16,false,Sat Jan 26 2019 06:24:30 GMT-0800 (PST)
4,ea temporibus minus,Recusandae ut omnis earum repellat qui est perferendis. Nihil dolorum in. Ea nam quasi distinctio voluptatem perferendis dolor nemo sunt. Est doloribus non aut sit excepturi et consequatur totam temporibus. Eos illum rerum qui nihil aut adipisci ut quia.,true,Candice,3,19,15,10,false,Mon Nov 28 2016 03:09:59 GMT-0800 (PST)
4,et cupiditate quia,Iusto aut enim mollitia quia. Aut et consectetur tempora vel eaque neque est. Doloribus excepturi aut reprehenderit eveniet itaque illum rerum.,true,Adolfo,1,19,50,3,false,Sat Apr 01 2017 15:02:38 GMT-0700 (PDT)
3,rerum sed quidem,Ab perferendis unde rerum vel. Ducimus accusamus qui vel quia qui. Et voluptas exercitationem rem delectus voluptatem enim. Rerum aut repellendus doloremque repellat cum. Earum ut ducimus autem dolorem magnam et quis nihil. Maiores commodi omnis occaecati quas at omnis numquam distinctio voluptatem.,false,Mossie,1,19,31,14,false,Fri Nov 23 2018 19:22:56 GMT-0800 (PST)
3,sint possimus commodi,Exercitationem enim magni ratione quibusdam nulla et et molestiae tempora. Nobis magnam nulla dolor facere vero sit voluptates inventore nam. Quisquam modi eos sunt et. Est saepe itaque nobis dolor unde vero et. Consequuntur esse ea vel nulla reiciendis quas enim fugiat recusandae. Necessitatibus omnis voluptatem corporis ut velit esse ut sequi ipsam.,true,Jaylon,1,20,48,29,false,Mon Dec 31 2018 05:20:09 GMT-0800 (PST)
2,corporis architecto et,Tempora sunt quod mollitia delectus harum. Qui voluptas iusto veritatis. Sit autem tempora sunt adipisci. Veritatis cumque sequi recusandae eligendi quasi et. Animi asperiores possimus aut dolores blanditiis non doloribus eos. Minus est rerum temporibus repellendus perspiciatis et eius sequi.,true,Julius,0,20,12,0,false,Sat Nov 24 2018 22:17:38 GMT-0800 (PST)
5,voluptas qui itaque,Unde sunt accusamus assumenda vitae eos sint accusantium ut inventore. Maxime quo id. Libero nihil autem aut. Illo in sit voluptatibus iure voluptatem et qui. Qui consequatur qui alias error voluptas quas dolorem.,true,Vaughn,2,20,37,48,false,Sun Sep 04 2016 06:51:26 GMT-0700 (PDT)
4,odit fugiat sed,Laborum qui unde. Ut ipsam adipisci sint amet aperiam veritatis nesciunt. Nam rem aut et dolorem fugit sint necessitatibus nam natus. Maiores quod rerum.,false,Elenora,2,20,48,12,false,Thu Sep 13 2018 02:05:03 GMT-0700 (PDT)
4,et quia vitae,Et animi et eum autem iusto dicta quia. Dolore inventore ipsa quaerat aut iusto eos tempora. Dolores nihil qui vero sit aut voluptatem placeat sunt aperiam.,true,Willie,2,20,33,12,false,Sun May 22 2016 16:10:59 GMT-0700 (PDT)
1,error enim non,Omnis quo qui inventore officia ipsum. Aut rerum natus. Qui perspiciatis possimus sunt nihil. Nesciunt et earum iusto dolorem unde modi numquam aut.,false,Felix,3,20,28,39,false,Wed Jan 20 2016 05:40:31 GMT-0800 (PST)
5,dolorem ut ipsum,Culpa suscipit repellendus dolore sed voluptates sit ut. Minima vitae vel. Odit iusto autem consequuntur aut eaque quia qui qui. Rem repellat et ipsum autem eum commodi beatae. Est aliquid quaerat ut deserunt corrupti aut laborum. Sunt possimus autem corrupti vitae nulla nihil temporibus iure aut.,true,Jarred,5,20,22,43,false,Fri Mar 23 2018 23:17:39 GMT-0700 (PDT)
3,sed tempore et,Fugit possimus expedita quia quia voluptatem qui deserunt cumque. Iste debitis sint. Itaque quam adipisci.,true,Berniece,5,20,37,35,false,Fri Feb 24 2017 00:06:57 GMT-0800 (PST)
4,dolores beatae dolores,Tempora ipsam excepturi enim nostrum. Quisquam eveniet blanditiis veniam quia. Et ut maxime optio aperiam molestias reprehenderit. Quaerat dolores itaque velit eos in qui. Est consequatur quisquam sint in. Dolores voluptatem aliquam.,false,Betty,4,20,30,33,false,Fri Jan 30 2015 15:38:36 GMT-0800 (PST)
4,et et ea,Blanditiis eum quasi rem ex sit voluptatem nobis quae. Inventore omnis sint placeat numquam corporis perspiciatis quod ea. Sit similique et perspiciatis sint cumque vero. In et et illo deleniti nisi.,true,Alexandro,5,20,27,15,false,Thu Dec 24 2015 01:26:36 GMT-0800 (PST)
3,repellat illum architecto,Ipsam nisi aperiam perferendis et harum nisi itaque non quae. Qui enim temporibus voluptatem. Suscipit est aut.,true,Ryder,5,20,23,27,false,Sun Jan 28 2018 03:52:50 GMT-0800 (PST)
5,perspiciatis reprehenderit harum,Molestiae distinctio est cum eius odit a adipisci aliquid. Dolore culpa repellendus cumque ipsum accusantium quo itaque aspernatur eius. Cum iure illo ab.,true,Haylee,0,20,5,1,false,Wed Mar 16 2016 20:35:10 GMT-0700 (PDT)
